Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
280.3	 220853	 223120	 223120	 -267	 0	 0	 
280.4	 221379	 223257	 223257	 -267	 0	 0	 
280.5	 222127	 223239	 223239	 -267	 0	 0	 
280.6	 222693	 223099	 223099	 -267	 0	 0	 
280.7	 222739	 222908	 222908	 -267	 0	 0	 
280.8	 222229	 222765	 222765	 -267	 0	 0	 
280.9	 221376	 222731	 222731	 -267	 0	 0	 
281	 220552	 222812	 222812	 -267	 0	 0	 
281.1	 220130	 222962	 222962	 -267	 0	 0	 
281.2	 220272	 223105	 223105	 -267	 0	 0	 
281.3	 220890	 223170	 223170	 -267	 0	 0	 
281.4	 221679	 223136	 223136	 -267	 0	 0	 
281.5	 222272	 223029	 223029	 -267	 0	 0	 
281.6	 222415	 222913	 222913	 -267	 0	 0	 
281.7	 222069	 222854	 222854	 -267	 0	 0	 
281.8	 221434	 222888	 222888	 -267	 0	 0	 
281.9	 220829	 222998	 222998	 -267	 0	 0	 
282	 220561	 223130	 223130	 -267	 0	 0	 
282.1	 220762	 223201	 223201	 -267	 0	 0	 
282.2	 221362	 223161	 223161	 -267	 0	 0	 
282.3	 222113	 222994	 222994	 -267	 0	 0	 
282.4	 222716	 222739	 222739	 -267	 0	 0	 
282.5	 222963	 222468	 222468	 -267	 0	 0	 
282.6	 222822	 222257	 222257	 -267	 0	 0	 
282.7	 222444	 222149	 222149	 -267	 0	 0	 
282.8	 222090	 222146	 222146	 -267	 0	 0	 
282.9	 221991	 222203	 222203	 -267	 0	 0	 
283	 222251	 222259	 222259	 -267	 0	 0	 
283.1	 222793	 222265	 222265	 -267	 0	 0	 
283.2	 223398	 222204	 222204	 -267	 0	 0	 
283.3	 223815	 222101	 222101	 -267	 0	 0	 
283.4	 223871	 222008	 222008	 -267	 0	 0	 
283.5	 223552	 221975	 221975	 -267	 0	 0	 
283.6	 223009	 222026	 222026	 -267	 0	 0	 
283.7	 222484	 222147	 222147	 -267	 0	 0	 
283.8	 222198	 222291	 222291	 -267	 0	 0	 
283.9	 222254	 222402	 222402	 -267	 0	 0	 
284	 222598	 222441	 222441	 -267	 0	 0	 
284.1	 223051	 222403	 222403	 -267	 0	 0	 
284.2	 223395	 222318	 222318	 -267	 0	 0	 
284.3	 223475	 222240	 222240	 -267	 0	 0	 
284.4	 223271	 222217	 222217	 -267	 0	 0	 
284.5	 222888	 222268	 222268	 -267	 0	 0	 
284.6	 222513	 222380	 222380	 -267	 0	 0	 
284.7	 222317	 222514	 222514	 -267	 0	 0	 
284.8	 222369	 222618	 222618	 -267	 0	 0	 
284.9	 222617	 222665	 222665	 -267	 0	 0	 
285	 222901	 222649	 222649	 -267	 0	 0	 
285.1	 223051	 222608	 222608	 -267	 0	 0	 
285.2	 222940	 222579	 222579	 -267	 0	 0	 
285.3	 222571	 222605	 222605	 -267	 0	 0	 
285.4	 222065	 222700	 222700	 -267	 0	 0	 
285.5	 221589	 222840	 222840	 -267	 0	 0	 
285.6	 221316	 222995	 222995	 -267	 0	 0	 
285.7	 221298	 223108	 223108	 -267	 0	 0	 
285.8	 221488	 223157	 223157	 -267	 0	 0	 
285.9	 221738	 223136	 223136	 -267	 0	 0	 
286	 221880	 223069	 223069	 -267	 0	 0	 
286.1	 221812	 223002	 223002	 -267	 0	 0	 
286.2	 221524	 222963	 222963	 -267	 0	 0	 
286.3	 221134	 222980	 222980	 -267	 0	 0	 
286.4	 220787	 223035	 223035	 -267	 0	 0	 
286.5	 220625	 223106	 223106	 -267	 0	 0	 
286.6	 220704	 223167	 223167	 -267	 0	 0	 
286.7	 220959	 223186	 223186	 -267	 0	 0	 
286.8	 221275	 223175	 223175	 -267	 0	 0	 
286.9	 221497	 223142	 223142	 -267	 0	 0	 
287	 221547	 223118	 223118	 -267	 0	 0	 
287.1	 221430	 223119	 223119	 -267	 0	 0	 
287.2	 221243	 223147	 223147	 -267	 0	 0	 
287.3	 221125	 223185	 223185	 -267	 0	 0	 
287.4	 221178	 223200	 223200	 -267	 0	 0	 
287.5	 221440	 223170	 223170	 -267	 0	 0	 
287.6	 221842	 223077	 223077	 -267	 0	 0	 
287.7	 222264	 222934	 222934	 -267	 0	 0	 
287.8	 222578	 222771	 222771	 -267	 0	 0	 
287.9	 222703	 222620	 222620	 -267	 0	 0	 
288	 222659	 222518	 222518	 -267	 0	 0	 
288.1	 222527	 222475	 222475	 -267	 0	 0	 
288.2	 222434	 222488	 222488	 -267	 0	 0	 
288.3	 222472	 222531	 222531	 -267	 0	 0	 
288.4	 222662	 222574	 222574	 -267	 0	 0	 
288.5	 222957	 222606	 222606	 -267	 0	 0	 
288.6	 223232	 222611	 222611	 -267	 0	 0	 
288.7	 223384	 222608	 222608	 -267	 0	 0	 
288.8	 223350	 222614	 222614	 -267	 0	 0	 
288.9	 223133	 222635	 222635	 -267	 0	 0	 
289	 222827	 222681	 222681	 -267	 0	 0	 
289.1	 222532	 222732	 222732	 -267	 0	 0	 
289.2	 222347	 222770	 222770	 -267	 0	 0	 
289.3	 222309	 222773	 222773	 -267	 0	 0	 
289.4	 222393	 222735	 222735	 -267	 0	 0	 
289.5	 222525	 222659	 222659	 -267	 0	 0	 
289.6	 222630	 222570	 222570	 -267	 0	 0	 
289.7	 222644	 222487	 222487	 -267	 0	 0	 
289.8	 222575	 222438	 222438	 -267	 0	 0	 
289.9	 222455	 222423	 222423	 -267	 0	 0	 
290	 222348	 222433	 222433	 -267	 0	 0	 
290.1	 222316	 222452	 222452	 -267	 0	 0	 
290.2	 222373	 222453	 222453	 -267	 0	 0	 
290.3	 222507	 222430	 222430	 -267	 0	 0	 
290.4	 222666	 222378	 222378	 -267	 0	 0	 
290.5	 222791	 222309	 222309	 -267	 0	 0	 
290.6	 222850	 222246	 222246	 -267	 0	 0	 
290.7	 222825	 222191	 222191	 -267	 0	 0	 
290.8	 222763	 222158	 222158	 -267	 0	 0	 
290.9	 222706	 222133	 222133	 -267	 0	 0	 
291	 222712	 222104	 222104	 -267	 0	 0	 
291.1	 222807	 222063	 222063	 -267	 0	 0	 
291.2	 222971	 221999	 221999	 -267	 0	 0	 
291.3	 223167	 221925	 221925	 -267	 0	 0	 
291.4	 223331	 221852	 221852	 -267	 0	 0	 
291.5	 223419	 221796	 221796	 -267	 0	 0	 
291.6	 223414	 221769	 221769	 -267	 0	 0	 
291.7	 223343	 221777	 221777	 -267	 0	 0	 
291.8	 223246	 221808	 221808	 -267	 0	 0	 
291.9	 223175	 221857	 221857	 -267	 0	 0	 
292	 223151	 221906	 221906	 -267	 0	 0	 
292.1	 223172	 221951	 221951	 -267	 0	 0	 
292.2	 223210	 221997	 221997	 -267	 0	 0	 
292.3	 223222	 222047	 222047	 -267	 0	 0	 
292.4	 223178	 222110	 222110	 -267	 0	 0	 
292.5	 223075	 222190	 222190	 -267	 0	 0	 
292.6	 222934	 222283	 222283	 -267	 0	 0	 
292.7	 222790	 222376	 222376	 -267	 0	 0	 
292.8	 222683	 222459	 222459	 -267	 0	 0	 
292.9	 222621	 222514	 222514	 -267	 0	 0	 
293	 222599	 222546	 222546	 -267	 0	 0	 
293.1	 222575	 222552	 222552	 -267	 0	 0	 
293.2	 222518	 222552	 222552	 -267	 0	 0	 
293.3	 222400	 222561	 222561	 -267	 0	 0	 
293.4	 222213	 222587	 222587	 -267	 0	 0	 
293.5	 221994	 222644	 222644	 -267	 0	 0	 
293.6	 221775	 222722	 222722	 -267	 0	 0	 
293.7	 221596	 222813	 222813	 -267	 0	 0	 
293.8	 221480	 222911	 222911	 -267	 0	 0	 
293.9	 221405	 222997	 222997	 -267	 0	 0	 
294	 221350	 223078	 223078	 -267	 0	 0	 
294.1	 221262	 223141	 223141	 -267	 0	 0	 
294.2	 221125	 223198	 223198	 -267	 0	 0	 
294.3	 220934	 223245	 223245	 -267	 0	 0	 
294.4	 220713	 223283	 223283	 -267	 0	 0	 
294.5	 220515	 223316	 223316	 -267	 0	 0	 
294.6	 220366	 223331	 223331	 -267	 0	 0	 
294.7	 220299	 223339	 223339	 -267	 0	 0	 
294.8	 220294	 223333	 223333	 -267	 0	 0	 
294.9	 220324	 223322	 223322	 -267	 0	 0	 
295	 220349	 223313	 223313	 -267	 0	 0	 
295.1	 220337	 223313	 223313	 -267	 0	 0	 
295.2	 220289	 223334	 223334	 -267	 0	 0	 
295.3	 220220	 223373	 223373	 -267	 0	 0	 
295.4	 220172	 223432	 223432	 -267	 0	 0	 
295.5	 220170	 223496	 223496	 -267	 0	 0	 
295.6	 220237	 223556	 223556	 -267	 0	 0	 
295.7	 220357	 223596	 223596	 -267	 0	 0	 
295.8	 220509	 223613	 223613	 -267	 0	 0	 
295.9	 220655	 223599	 223599	 -267	 0	 0	 
296	 220778	 223561	 223561	 -267	 0	 0	 
296.1	 220875	 223503	 223503	 -267	 0	 0	 
296.2	 220965	 223432	 223432	 -267	 0	 0	 
296.3	 221081	 223356	 223356	 -267	 0	 0	 
296.4	 221245	 223277	 223277	 -267	 0	 0	 
296.5	 221462	 223196	 223196	 -267	 0	 0	 
296.6	 221713	 223113	 223113	 -267	 0	 0	 
296.7	 221963	 223031	 223031	 -267	 0	 0	 
296.8	 222169	 222952	 222952	 -267	 0	 0	 
296.9	 222313	 222884	 222884	 -267	 0	 0	 
297	 222390	 222824	 222824	 -267	 0	 0	 
297.1	 222441	 222786	 222786	 -267	 0	 0	 
297.2	 222498	 222755	 222755	 -267	 0	 0	 
297.3	 222604	 222732	 222732	 -267	 0	 0	 
297.4	 222774	 222711	 222711	 -267	 0	 0	 
297.5	 222980	 222673	 222673	 -267	 0	 0	 
297.6	 223211	 222628	 222628	 -267	 0	 0	 
297.7	 223424	 222565	 222565	 -267	 0	 0	 
297.8	 223610	 222489	 222489	 -267	 0	 0	 
297.9	 223787	 222413	 222413	 -267	 0	 0	 
298	 223968	 222328	 222328	 -267	 0	 0	 
298.1	 224192	 222248	 222248	 -267	 0	 0	 
298.2	 224464	 222164	 222164	 -267	 0	 0	 
298.3	 224771	 222071	 222071	 -267	 0	 0	 
298.4	 225085	 221970	 221970	 -267	 0	 0	 
298.5	 225358	 221856	 221856	 -267	 0	 0	 
298.6	 225378	 221736	 221736	 -267	 0	 0	 
298.7	 225135	 221623	 221623	 -267	 0	 0	 
298.8	 224689	 221519	 221519	 -267	 0	 0	 
298.9	 224275	 221439	 221439	 -267	 0	 0	 
299	 224089	 221380	 221380	 -267	 0	 0	 
299.1	 224197	 221337	 221337	 -267	 0	 0	 
299.2	 224548	 221306	 221306	 -267	 0	 0	 
299.3	 224936	 221274	 221274	 -267	 0	 0	 
299.4	 225166	 221234	 221234	 -267	 0	 0	 
299.5	 225137	 221193	 221193	 -267	 0	 0	 
299.6	 224851	 221143	 221143	 -267	 0	 0	 
299.7	 224471	 221099	 221099	 -267	 0	 0	 
299.8	 224170	 221063	 221063	 -267	 0	 0	 
299.9	 224068	 221034	 221034	 -267	 0	 0	 
300	 224185	 221019	 221019	 -267	 0	 0	 
300.1	 224398	 221011	 221011	 -267	 0	 0	 
300.2	 224537	 221013	 221013	 -267	 0	 0	 
300.3	 224464	 221032	 221032	 -267	 0	 0	 
300.4	 224141	 221074	 221074	 -267	 0	 0	 
300.5	 223658	 221149	 221149	 -267	 0	 0	 
300.6	 223173	 221263	 221263	 -267	 0	 0	 
300.7	 222839	 221419	 221419	 -267	 0	 0	 
300.8	 222710	 221610	 221610	 -267	 0	 0	 
300.9	 222724	 221822	 221822	 -267	 0	 0	 
301	 222747	 222045	 222045	 -267	 0	 0	 
301.1	 222621	 222255	 222255	 -267	 0	 0	 
301.2	 222290	 222453	 222453	 -267	 0	 0	 
301.3	 221785	 222627	 222627	 -267	 0	 0	 
301.4	 219401	 222783	 222783	 -267	 0	 0	 
301.5	 218166	 222923	 222923	 -267	 0	 0	 
301.6	 216792	 223050	 223050	 -267	 0	 0	 
301.7	 217228	 223165	 223165	 -267	 0	 0	 
301.8	 218881	 223262	 223262	 -267	 0	 0	 
301.9	 220131	 223345	 223345	 -267	 0	 0	 
302	 220916	 223403	 223403	 -267	 0	 0	 
302.1	 220286	 223445	 223445	 -267	 0	 0	 
302.2	 218905	 223476	 223476	 -267	 0	 0	 
302.3	 217435	 223495	 223495	 -267	 0	 0	 
302.4	 216397	 223521	 223521	 -267	 0	 0	 
302.5	 216600	 223541	 223541	 -267	 0	 0	 
302.6	 217711	 223561	 223561	 -267	 0	 0	 
302.7	 219354	 223579	 223579	 -267	 0	 0	 
302.8	 220807	 223584	 223584	 -267	 0	 0	 
302.9	 221376	 223580	 223580	 -267	 0	 0	 
303	 221048	 223537	 223537	 -267	 0	 0	 
303.1	 219998	 223473	 223473	 -267	 0	 0	 
303.2	 218890	 223405	 223405	 -267	 0	 0	 
303.3	 218334	 223368	 223368	 -267	 0	 0	 
303.4	 218578	 223393	 223393	 -267	 0	 0	 
303.5	 219574	 223473	 223473	 -267	 0	 0	 
303.6	 220806	 223582	 223582	 -267	 0	 0	 
303.7	 221751	 223681	 223681	 -267	 0	 0	 
303.8	 222060	 223739	 223739	 -267	 0	 0	 
303.9	 221711	 223756	 223756	 -267	 0	 0	 
304	 221057	 223743	 223743	 -267	 0	 0	 
304.1	 220558	 223742	 223742	 -267	 0	 0	 
304.2	 220577	 223773	 223773	 -267	 0	 0	 
304.3	 221204	 223843	 223843	 -267	 0	 0	 
304.4	 222209	 223939	 223939	 -267	 0	 0	 
304.5	 223185	 224020	 224020	 -267	 0	 0	 
304.6	 223750	 224062	 224062	 -267	 0	 0	 
304.7	 223722	 224052	 224052	 -267	 0	 0	 
304.8	 223195	 223637	 223637	 -267	 0	 0	 
304.9	 222480	 223512	 223512	 -267	 0	 0	 
305	 221934	 223329	 223329	 -267	 0	 0	 
305.1	 221814	 223350	 223350	 -267	 0	 0	 
305.2	 222158	 223466	 223466	 -267	 0	 0	 
305.3	 222790	 223533	 223533	 -267	 0	 0	 
305.4	 223428	 223511	 223511	 -267	 0	 0	 
305.5	 223810	 223263	 223263	 -267	 0	 0	 
305.6	 223809	 222902	 222902	 -267	 0	 0	 
305.7	 223496	 222503	 222503	 -267	 0	 0	 
305.8	 223012	 222164	 222164	 -267	 0	 0	 
305.9	 222605	 221998	 221998	 -267	 0	 0	 
306	 222472	 221969	 221969	 -267	 0	 0	 
306.1	 222695	 222037	 222037	 -267	 0	 0	 
306.2	 223213	 222088	 222088	 -267	 0	 0	 
306.3	 223833	 222025	 222025	 -267	 0	 0	 
306.4	 224348	 221825	 221825	 -267	 0	 0	 
306.5	 224639	 221513	 221513	 -267	 0	 0	 
306.6	 224712	 221188	 221188	 -267	 0	 0	 
306.7	 224689	 220942	 220942	 -267	 0	 0	 
306.8	 224734	 220840	 220840	 -267	 0	 0	 
306.9	 224946	 220882	 220882	 -267	 0	 0	 
307	 225326	 221000	 221000	 -267	 0	 0	 
307.1	 225764	 221108	 221108	 -267	 0	 0	 
307.2	 226112	 221132	 221132	 -267	 0	 0	 
307.3	 226255	 221048	 221048	 -267	 0	 0	 
307.4	 226174	 220901	 220901	 -267	 0	 0	 
307.5	 225955	 220769	 220769	 -267	 0	 0	 
307.6	 225740	 220736	 220736	 -267	 0	 0	 
307.7	 225646	 220836	 220836	 -267	 0	 0	 
307.8	 225720	 221053	 221053	 -267	 0	 0	 
307.9	 225898	 221318	 221318	 -267	 0	 0	 
308	 226046	 221537	 221537	 -267	 0	 0	 
308.1	 226053	 221657	 221657	 -267	 0	 0	 
308.2	 225840	 221648	 221648	 -267	 0	 0	 
308.3	 225459	 221562	 221562	 -267	 0	 0	 
308.4	 225021	 221469	 221469	 -267	 0	 0	 
308.5	 224647	 221430	 221430	 -267	 0	 0	 
308.6	 224435	 221498	 221498	 -267	 0	 0	 
308.7	 224357	 221641	 221641	 -267	 0	 0	 
308.8	 224340	 221818	 221818	 -267	 0	 0	 
308.9	 224266	 221961	 221961	 -267	 0	 0	 
309	 224045	 222017	 222017	 -267	 0	 0	 
309.1	 223687	 221998	 221998	 -267	 0	 0	 
309.2	 223250	 221933	 221933	 -267	 0	 0	 
309.3	 222856	 221894	 221894	 -267	 0	 0	 
309.4	 222583	 221932	 221932	 -267	 0	 0	 
309.5	 222454	 222068	 222068	 -267	 0	 0	 
309.6	 220789	 222280	 222280	 -267	 0	 0	 
309.7	 220129	 222505	 222505	 -267	 0	 0	 
309.8	 219885	 222682	 222682	 -267	 0	 0	 
309.9	 220364	 222765	 222765	 -267	 0	 0	 
310	 220782	 222756	 222756	 -267	 0	 0	 
310.1	 221162	 222688	 222688	 -267	 0	 0	 
310.2	 221230	 222624	 222624	 -267	 0	 0	 
310.3	 220692	 222615	 222615	 -267	 0	 0	 
310.4	 220085	 222680	 222680	 -267	 0	 0	 
310.5	 219502	 222806	 222806	 -267	 0	 0	 
310.6	 219342	 222941	 222941	 -267	 0	 0	 
310.7	 219741	 223044	 223044	 -267	 0	 0	 
310.8	 220432	 223070	 223070	 -267	 0	 0	 
310.9	 221262	 223024	 223024	 -267	 0	 0	 
311	 221803	 222943	 222943	 -267	 0	 0	 
311.1	 221883	 222866	 222866	 -267	 0	 0	 
311.2	 221550	 222847	 222847	 -267	 0	 0	 
311.3	 220947	 222894	 222894	 -267	 0	 0	 
311.4	 220442	 222994	 222994	 -267	 0	 0	 
311.5	 220239	 223109	 223109	 -267	 0	 0	 
311.6	 220422	 223184	 223184	 -267	 0	 0	 
311.7	 220899	 223205	 223205	 -267	 0	 0	 
311.8	 221374	 223157	 223157	 -267	 0	 0	 
311.9	 221641	 223081	 223081	 -267	 0	 0	 
312	 221551	 223016	 223016	 -267	 0	 0	 
312.1	 221168	 222997	 222997	 -267	 0	 0	 
312.2	 220712	 223043	 223043	 -267	 0	 0	 
312.3	 220412	 223136	 223136	 -267	 0	 0	 
312.4	 220445	 223240	 223240	 -267	 0	 0	 
312.5	 220809	 223316	 223316	 -267	 0	 0	 
312.6	 221351	 223337	 223337	 -267	 0	 0	 
312.7	 221848	 223299	 223299	 -267	 0	 0	 
312.8	 222113	 223229	 223229	 -267	 0	 0	 
312.9	 222085	 223156	 223156	 -267	 0	 0	 
313	 221857	 223114	 223114	 -267	 0	 0	 
313.1	 221610	 223108	 223108	 -267	 0	 0	 
313.2	 221535	 223124	 223124	 -267	 0	 0	 
313.3	 221740	 223134	 223134	 -267	 0	 0	 
313.4	 222194	 223097	 223097	 -267	 0	 0	 
313.5	 222773	 223001	 223001	 -267	 0	 0	 
313.6	 223299	 222844	 222844	 -267	 0	 0	 
313.7	 223641	 222654	 222654	 -267	 0	 0	 
313.8	 223767	 222468	 222468	 -267	 0	 0	 
313.9	 223737	 222312	 222312	 -267	 0	 0	 
314	 223685	 222203	 222203	 -267	 0	 0	 
314.1	 223732	 222132	 222132	 -267	 0	 0	 
314.2	 223932	 222073	 222073	 -267	 0	 0	 
314.3	 224201	 222006	 222006	 -267	 0	 0	 
314.4	 224392	 221912	 221912	 -267	 0	 0	 
314.5	 224398	 221800	 221800	 -267	 0	 0	 
314.6	 224218	 221697	 221697	 -267	 0	 0	 
314.7	 223944	 221623	 221623	 -267	 0	 0	 
314.8	 223707	 221607	 221607	 -267	 0	 0	 
314.9	 223610	 221644	 221644	 -267	 0	 0	 
315	 223675	 221717	 221717	 -267	 0	 0	 
315.1	 223841	 221798	 221798	 -267	 0	 0	 
315.2	 223992	 221850	 221850	 -267	 0	 0	 
315.3	 224038	 221867	 221867	 -267	 0	 0	 
315.4	 223941	 221847	 221847	 -267	 0	 0	 
315.5	 223752	 221816	 221816	 -267	 0	 0	 
315.6	 223569	 221805	 221805	 -267	 0	 0	 
315.7	 223481	 221825	 221825	 -267	 0	 0	 
315.8	 223539	 221886	 221886	 -267	 0	 0	 
315.9	 223710	 221969	 221969	 -267	 0	 0	 
316	 223916	 222046	 222046	 -267	 0	 0	 
316.1	 224078	 222101	 222101	 -267	 0	 0	 
316.2	 224135	 222113	 222113	 -267	 0	 0	 
316.3	 224108	 222094	 222094	 -267	 0	 0	 
316.4	 224053	 222060	 222060	 -267	 0	 0	 
316.5	 224033	 222026	 222026	 -267	 0	 0	 
316.6	 224103	 222015	 222015	 -267	 0	 0	 
316.7	 224242	 222019	 222019	 -267	 0	 0	 
316.8	 224403	 222029	 222029	 -267	 0	 0	 
316.9	 224516	 222027	 222027	 -267	 0	 0	 
317	 224531	 221995	 221995	 -267	 0	 0	 
317.1	 224448	 221933	 221933	 -267	 0	 0	 
317.2	 224311	 221854	 221854	 -267	 0	 0	 
317.3	 224032	 221771	 221771	 -267	 0	 0	 
317.4	 223753	 221721	 221721	 -267	 0	 0	 
317.5	 223594	 221708	 221708	 -267	 0	 0	 
317.6	 223713	 221746	 221746	 -267	 0	 0	 
317.7	 223970	 221821	 221821	 -267	 0	 0	 
317.8	 224042	 221920	 221920	 -267	 0	 0	 
317.9	 223923	 222023	 222023	 -267	 0	 0	 
318	 223510	 222125	 222125	 -267	 0	 0	 
318.1	 222916	 222219	 222219	 -267	 0	 0	 
318.2	 222328	 222313	 222313	 -267	 0	 0	 
318.3	 221860	 222417	 222417	 -267	 0	 0	 
318.4	 221661	 222533	 222533	 -267	 0	 0	 
318.5	 221681	 222662	 222662	 -267	 0	 0	 
318.6	 221807	 222788	 222788	 -267	 0	 0	 
318.7	 221909	 222905	 222905	 -267	 0	 0	 
318.8	 221831	 222990	 222990	 -267	 0	 0	 
318.9	 221588	 223045	 223045	 -267	 0	 0	 
319	 221238	 223070	 223070	 -267	 0	 0	 
319.1	 220927	 223070	 223070	 -267	 0	 0	 
319.2	 220804	 223063	 223063	 -267	 0	 0	 
319.3	 220915	 223050	 223050	 -267	 0	 0	 
319.4	 221228	 223030	 223030	 -267	 0	 0	 
319.5	 221621	 223008	 223008	 -267	 0	 0	 
319.6	 221927	 222962	 222962	 -267	 0	 0	 
319.7	 222062	 222900	 222900	 -267	 0	 0	 
319.8	 221999	 222815	 222815	 -267	 0	 0	 
319.9	 221820	 222712	 222712	 -267	 0	 0	 
320	 221672	 222612	 222612	 -267	 0	 0	 
320.1	 221666	 222517	 222517	 -267	 0	 0	 
320.2	 221864	 222437	 222437	 -267	 0	 0	 
320.3	 222229	 222377	 222377	 -267	 0	 0	 
320.4	 222641	 222324	 222324	 -267	 0	 0	 
320.5	 222975	 222276	 222276	 -267	 0	 0	 
320.6	 223133	 222226	 222226	 -267	 0	 0	 
320.7	 223105	 222171	 222171	 -267	 0	 0	 
320.8	 222964	 222122	 222122	 -267	 0	 0	 
320.9	 222820	 222080	 222080	 -267	 0	 0	 
321	 222786	 222061	 222061	 -267	 0	 0	 
321.1	 222904	 222067	 222067	 -267	 0	 0	 
321.2	 223136	 222095	 222095	 -267	 0	 0	 
321.3	 223391	 222145	 222145	 -267	 0	 0	 
321.4	 223548	 222198	 222198	 -267	 0	 0	 
321.5	 223544	 222256	 222256	 -267	 0	 0	 
321.6	 223367	 222305	 222305	 -267	 0	 0	 
321.7	 223092	 222348	 222348	 -267	 0	 0	 
321.8	 222828	 222386	 222386	 -267	 0	 0	 
321.9	 222674	 222421	 222421	 -267	 0	 0	 
322	 222675	 222451	 222451	 -267	 0	 0	 
322.1	 222815	 222479	 222479	 -267	 0	 0	 
322.2	 223008	 222495	 222495	 -267	 0	 0	 
322.3	 223159	 222493	 222493	 -267	 0	 0	 
322.4	 223199	 222472	 222472	 -267	 0	 0	 
322.5	 223112	 222427	 222427	 -267	 0	 0	 
322.6	 222943	 222365	 222365	 -267	 0	 0	 
322.7	 222774	 222291	 222291	 -267	 0	 0	 
322.8	 222686	 222216	 222216	 -267	 0	 0	 
322.9	 222719	 222142	 222142	 -267	 0	 0	 
323	 222864	 222078	 222078	 -267	 0	 0	 
323.1	 223063	 222022	 222022	 -267	 0	 0	 
323.2	 223239	 221969	 221969	 -267	 0	 0	 
323.3	 223339	 221925	 221925	 -267	 0	 0	 
323.4	 223343	 221882	 221882	 -267	 0	 0	 
323.5	 223287	 221843	 221843	 -267	 0	 0	 
323.6	 223238	 221814	 221814	 -267	 0	 0	 
323.7	 223250	 221790	 221790	 -267	 0	 0	 
323.8	 223369	 221784	 221784	 -267	 0	 0	 
323.9	 223566	 221784	 221784	 -267	 0	 0	 
324	 223796	 221799	 221799	 -267	 0	 0	 
324.1	 223983	 221822	 221822	 -267	 0	 0	 
324.2	 224066	 221852	 221852	 -267	 0	 0	 
324.3	 224033	 221893	 221893	 -267	 0	 0	 
324.4	 223904	 221943	 221943	 -267	 0	 0	 
324.5	 223734	 222001	 222001	 -267	 0	 0	 
324.6	 223588	 222072	 222072	 -267	 0	 0	 
324.7	 223493	 222149	 222149	 -267	 0	 0	 
324.8	 223451	 222233	 222233	 -267	 0	 0	 
324.9	 223422	 222317	 222317	 -267	 0	 0	 
325	 223352	 222398	 222398	 -267	 0	 0	 
325.1	 223203	 222473	 222473	 -267	 0	 0	 
325.2	 222965	 222539	 222539	 -267	 0	 0	 
325.3	 222670	 222595	 222595	 -267	 0	 0	 
325.4	 222375	 222642	 222642	 -267	 0	 0	 
325.5	 222138	 222680	 222680	 -267	 0	 0	 
325.6	 221994	 222710	 222710	 -267	 0	 0	 
325.7	 221940	 222732	 222732	 -267	 0	 0	 
325.8	 221939	 222745	 222745	 -267	 0	 0	 
325.9	 221937	 222751	 222751	 -267	 0	 0	 
326	 221895	 222750	 222750	 -267	 0	 0	 
326.1	 221801	 222745	 222745	 -267	 0	 0	 
326.2	 221674	 222733	 222733	 -267	 0	 0	 
326.3	 221566	 222722	 222722	 -267	 0	 0	 
326.4	 221515	 222708	 222708	 -267	 0	 0	 
326.5	 221547	 222694	 222694	 -267	 0	 0	 
326.6	 221655	 222685	 222685	 -267	 0	 0	 
326.7	 221795	 222675	 222675	 -267	 0	 0	 
326.8	 221924	 222670	 222670	 -267	 0	 0	 
326.9	 222007	 222667	 222667	 -267	 0	 0	 
327	 222038	 222665	 222665	 -267	 0	 0	 
327.1	 222043	 222662	 222662	 -267	 0	 0	 
327.2	 222065	 222658	 222658	 -267	 0	 0	 
327.3	 222147	 222652	 222652	 -267	 0	 0	 
327.4	 222298	 222640	 222640	 -267	 0	 0	 
327.5	 222509	 222630	 222630	 -267	 0	 0	 
327.6	 222724	 222615	 222615	 -267	 0	 0	 
327.7	 222899	 222602	 222602	 -267	 0	 0	 
327.8	 222990	 222589	 222589	 -267	 0	 0	 
327.9	 222991	 222578	 222578	 -267	 0	 0	 
328	 222931	 222576	 222576	 -267	 0	 0	 
328.1	 222843	 222578	 222578	 -267	 0	 0	 
328.2	 222770	 222591	 222591	 -267	 0	 0	 
328.3	 222729	 222616	 222616	 -267	 0	 0	 
328.4	 222707	 222648	 222648	 -267	 0	 0	 
328.5	 222678	 222689	 222689	 -267	 0	 0	 
328.6	 222608	 222734	 222734	 -267	 0	 0	 
328.7	 222479	 222779	 222779	 -267	 0	 0	 
328.8	 222294	 222813	 222813	 -267	 0	 0	 
328.9	 222098	 222839	 222839	 -267	 0	 0	 
329	 221929	 222845	 222845	 -267	 0	 0	 
329.1	 221835	 222832	 222832	 -267	 0	 0	 
329.2	 221841	 222800	 222800	 -267	 0	 0	 
329.3	 221940	 222748	 222748	 -267	 0	 0	 
329.4	 222103	 222679	 222679	 -267	 0	 0	 
329.5	 222298	 222600	 222600	 -267	 0	 0	 
329.6	 222487	 222509	 222509	 -267	 0	 0	 
329.7	 222661	 222415	 222415	 -267	 0	 0	 
329.8	 222827	 222319	 222319	 -267	 0	 0	 
329.9	 223002	 222226	 222226	 -267	 0	 0	 
330	 223204	 222139	 222139	 -267	 0	 0	 
330.1	 223433	 222062	 222062	 -267	 0	 0	 
330.2	 223675	 221998	 221998	 -267	 0	 0	 
330.3	 223899	 221947	 221947	 -267	 0	 0	 
