      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       0.800        0.600        0.000        0.000  3  0.1292939E+01  0.4265428E+01  0.1289358E+01  0.9616497E-01
       0.800        0.650        0.000        0.000  3  0.1373506E+01  0.3134653E+01  0.1371451E+01  0.7510704E-01
       0.800        0.700        0.000        0.000  3  0.1418106E+01  0.2124613E+01  0.1417131E+01  0.5257345E-01
       0.800        0.750        0.000        0.000  3  0.1427057E+01  0.1109792E+01  0.1426789E+01  0.2763969E-01
       0.800        0.800        0.000        0.000  3  0.1399671E+01  0.0000000E+00  0.1399671E+01  0.0000000E+00
       0.850        0.250        0.000        0.000  3  0.6095796E+00  0.1714576E+03 -0.6028169E+00  0.9054796E-01
       0.850        0.300        0.000        0.000  3  0.2172924E+00  0.1498643E+03 -0.1879229E+00  0.1090916E+00
       0.850        0.350        0.000        0.000  3  0.1854782E+00  0.4244554E+02  0.1368679E+00  0.1251772E+00
       0.850        0.400        0.000        0.000  3  0.4251788E+00  0.1897249E+02  0.4020809E+00  0.1382317E+00
       0.850        0.450        0.000        0.000  3  0.6424424E+00  0.1320047E+02  0.6254672E+00  0.1467074E+00
       0.850        0.500        0.000        0.000  3  0.8302279E+00  0.1028055E+02  0.8168991E+00  0.1481693E+00
       0.850        0.550        0.000        0.000  3  0.9895762E+00  0.8181022E+01  0.9795057E+00  0.1408178E+00
       0.850        0.600        0.000        0.000  3  0.1119292E+01  0.6439214E+01  0.1112231E+01  0.1255276E+00
       0.850        0.650        0.000        0.000  3  0.1218521E+01  0.4967860E+01  0.1213944E+01  0.1055202E+00
       0.850        0.700        0.000        0.000  3  0.1287910E+01  0.3699569E+01  0.1285226E+01  0.8310212E-01
       0.850        0.750        0.000        0.000  3  0.1327766E+01  0.2514499E+01  0.1326487E+01  0.5825201E-01
       0.850        0.800        0.000        0.000  3  0.1338077E+01  0.1318352E+01  0.1337723E+01  0.3078588E-01
       0.850        0.850        0.000        0.000  3  0.1322711E+01  0.0000000E+00  0.1322711E+01  0.0000000E+00
       0.900        0.250        0.000        0.000  3  0.7331374E+00  0.1725653E+03 -0.7269739E+00  0.9486546E-01
       0.900        0.300        0.000        0.000  3  0.3679841E+00  0.1584253E+03 -0.3422028E+00  0.1353128E+00
       0.900        0.350        0.000        0.000  3  0.1716624E+00  0.1047233E+03 -0.4362831E-01  0.1660258E+00
       0.900        0.400        0.000        0.000  3  0.2747236E+00  0.4317710E+02  0.2003400E+00  0.1879812E+00
       0.900        0.450        0.000        0.000  3  0.4551561E+00  0.2625391E+02  0.4082034E+00  0.2013383E+00
       0.900        0.500        0.000        0.000  3  0.6256677E+00  0.1911466E+02  0.5911716E+00  0.2048809E+00
       0.900        0.550        0.000        0.000  3  0.7790478E+00  0.1467114E+02  0.7536474E+00  0.1973099E+00
       0.900        0.600        0.000        0.000  3  0.9128903E+00  0.1135468E+02  0.8950225E+00  0.1797316E+00
       0.900        0.650        0.000        0.000  3  0.1025846E+01  0.8754343E+01  0.1013895E+01  0.1561321E+00
       0.900        0.700        0.000        0.000  3  0.1118439E+01  0.6686003E+01  0.1110833E+01  0.1302177E+00
       0.900        0.750        0.000        0.000  3  0.1191713E+01  0.4965597E+01  0.1187240E+01  0.1031518E+00
       0.900        0.800        0.000        0.000  3  0.1247511E+01  0.3440926E+01  0.1245262E+01  0.7487486E-01
       0.900        0.850        0.000        0.000  3  0.1293603E+01  0.1947616E+01  0.1292856E+01  0.4396410E-01
       0.900        0.900        0.000        0.000  3  0.1353733E+01  0.0000000E+00  0.1353733E+01  0.0000000E+00
       0.950        0.250        0.000        0.000  3  0.8495098E+00  0.1701025E+03 -0.8368664E+00  0.1460192E+00
       0.950        0.300        0.000        0.000  3  0.5735427E+00  0.1559792E+03 -0.5238726E+00  0.2334710E+00
       0.950        0.350        0.000        0.000  3  0.4085030E+00  0.1337067E+03 -0.2822619E+00  0.2953013E+00
       0.950        0.400        0.000        0.000  3  0.3444684E+00  0.1036707E+03 -0.8141199E-01  0.3347097E+00
       0.950        0.450        0.000        0.000  3  0.3677537E+00  0.7488419E+02  0.9589943E-01  0.3550296E+00
       0.950        0.500        0.000        0.000  3  0.4428418E+00  0.5390605E+02  0.2608830E+00  0.3578392E+00
       0.950        0.550        0.000        0.000  3  0.5418360E+00  0.3941300E+02  0.4186168E+00  0.3440148E+00
       0.950        0.600        0.000        0.000  3  0.6511738E+00  0.2908812E+02  0.5690432E+00  0.3165708E+00
       0.950        0.650        0.000        0.000  3  0.7649108E+00  0.2160601E+02  0.7111666E+00  0.2816570E+00
       0.950        0.700        0.000        0.000  3  0.8813732E+00  0.1616410E+02  0.8465310E+00  0.2453650E+00
       0.950        0.750        0.000        0.000  3  0.1001412E+01  0.1214829E+02  0.9789869E+00  0.2107399E+00
       0.950        0.800        0.000        0.000  3  0.1129661E+01  0.9081440E+01  0.1115501E+01  0.1783037E+00
       0.950        0.850        0.000        0.000  3  0.1282446E+01  0.6533140E+01  0.1274118E+01  0.1459140E+00
       0.950        0.900        0.000        0.000  3  0.1509906E+01  0.3871073E+01  0.1506461E+01  0.1019361E+00
       0.950        0.950        0.000        0.000  3  0.2002868E+01  0.0000000E+00  0.2002868E+01  0.0000000E+00
       1.000        0.250        0.000        0.000  3  0.1147760E+01  0.1561520E+03 -0.1049766E+01  0.4640528E+00
       1.000        0.300        0.000        0.000  3  0.1330413E+01  0.1431769E+03 -0.1064982E+01  0.7973791E+00
       1.000        0.350        0.000        0.000  3  0.1482114E+01  0.1363693E+03 -0.1072757E+01  0.1022670E+01
       1.000        0.400        0.000        0.000  3  0.1561154E+01  0.1323753E+03 -0.1052193E+01  0.1153296E+01
       1.000        0.450        0.000        0.000  3  0.1566914E+01  0.1295197E+03 -0.9970950E+00  0.1208727E+01
       1.000        0.500        0.000        0.000  3  0.1505274E+01  0.1267733E+03 -0.9011335E+00  0.1205739E+01
       1.000        0.550        0.000        0.000  3  0.1385037E+01  0.1232378E+03 -0.7591596E+00  0.1158450E+01
       1.000        0.600        0.000        0.000  3  0.1221784E+01  0.1177367E+03 -0.5686303E+00  0.1081395E+01
       1.000        0.650        0.000        0.000  3  0.1043244E+01  0.1082410E+03 -0.3265508E+00  0.9908196E+00
       1.000        0.700        0.000        0.000  3  0.9016379E+00  0.9161029E+02 -0.2533705E-01  0.9012818E+00
       1.000        0.750        0.000        0.000  3  0.8932331E+00  0.6695811E+02  0.3496151E+00  0.8219700E+00
       1.000        0.800        0.000        0.000  3  0.1120709E+01  0.4243866E+02  0.8270831E+00  0.7562549E+00
       1.000        0.850        0.000        0.000  3  0.1633733E+01  0.2539815E+02  0.1475831E+01  0.7007177E+00
       1.000        0.900        0.000        0.000  3  0.2569336E+01  0.1434935E+02  0.2489179E+01  0.6367677E+00
       1.000        0.950        0.000        0.000  3  0.4635907E+01  0.6155571E+01  0.4609179E+01  0.4971011E+00
       1.000        1.000        0.000        0.000  3  0.1509962E+02  0.0000000E+00  0.1509962E+02  0.0000000E+00
       1.050        0.250        0.000        0.000  3  0.6291227E+00 -0.1480864E+03 -0.5340283E+00 -0.3325795E+00
       1.050        0.300        0.000        0.000  3  0.6595095E+00 -0.6369118E+02  0.2923006E+00 -0.5911963E+00
       1.050        0.350        0.000        0.000  3  0.1182661E+01 -0.3953225E+02  0.9121464E+00 -0.7527783E+00
       1.050        0.400        0.000        0.000  3  0.1604201E+01 -0.3115475E+02  0.1372832E+01 -0.8299356E+00
       1.050        0.450        0.000        0.000  3  0.1909930E+01 -0.2625968E+02  0.1712822E+01 -0.8450298E+00
       1.050        0.500        0.000        0.000  3  0.2120763E+01 -0.2280611E+02  0.1954966E+01 -0.8220372E+00
       1.050        0.550        0.000        0.000  3  0.2247903E+01 -0.2039140E+02  0.2107037E+01 -0.7832401E+00
       1.050        0.600        0.000        0.000  3  0.2290859E+01 -0.1898701E+02  0.2166219E+01 -0.7453395E+00
       1.050        0.650        0.000        0.000  3  0.2243963E+01 -0.1865673E+02  0.2126047E+01 -0.7178383E+00
       1.050        0.700        0.000        0.000  3  0.2102499E+01 -0.1963580E+02  0.1980234E+01 -0.7065242E+00
       1.050        0.750        0.000        0.000  3  0.1862348E+01 -0.2266494E+02  0.1718526E+01 -0.7176398E+00
       1.050        0.800        0.000        0.000  3  0.1519154E+01 -0.2997499E+02  0.1315957E+01 -0.7590027E+00
       1.050        0.850        0.000        0.000  3  0.1101028E+01 -0.4990172E+02  0.7091726E+00 -0.8422208E+00
       1.050        0.900        0.000        0.000  3  0.1035127E+01 -0.1058533E+03 -0.2827720E+00 -0.9957554E+00
       1.050        0.950        0.000        0.000  3  0.2716783E+01 -0.1506119E+03 -0.2367176E+01 -0.1333186E+01
       1.050        1.000        0.000        0.000  3  0.1285322E+02 -0.1652526E+03 -0.1242980E+02 -0.3271896E+01
       1.050        1.050        0.000        0.000  3  0.1405648E+02  0.0000000E+00  0.1405648E+02  0.0000000E+00
       1.100        0.250        0.000        0.000  3  0.6692328E+00 -0.1733287E+03 -0.6647015E+00 -0.7774662E-01
       1.100        0.300        0.000        0.000  3  0.2232071E+00 -0.1317556E+03 -0.1486458E+00 -0.1665108E+00
       1.100        0.350        0.000        0.000  3  0.3224346E+00 -0.4221984E+02  0.2387860E+00 -0.2166687E+00
       1.100        0.400        0.000        0.000  3  0.5829153E+00 -0.2368245E+02  0.5338255E+00 -0.2341380E+00
       1.100        0.450        0.000        0.000  3  0.7968056E+00 -0.1676679E+02  0.7629309E+00 -0.2298600E+00
       1.100        0.500        0.000        0.000  3  0.9667206E+00 -0.1293718E+02  0.9421815E+00 -0.2164319E+00
       1.100        0.550        0.000        0.000  3  0.1096453E+01 -0.1080242E+02  0.1077023E+01 -0.2055003E+00
       1.100        0.600        0.000        0.000  3  0.1182821E+01 -0.9927548E+01  0.1165110E+01 -0.2039215E+00
       1.100        0.650        0.000        0.000  3  0.1221003E+01 -0.1001768E+02  0.1202388E+01 -0.2123959E+00
       1.100        0.700        0.000        0.000  3  0.1209022E+01 -0.1093348E+02  0.1187076E+01 -0.2293142E+00
       1.100        0.750        0.000        0.000  3  0.1146157E+01 -0.1286043E+02  0.1117406E+01 -0.2551082E+00
       1.100        0.800        0.000        0.000  3  0.1028579E+01 -0.1656387E+02  0.9858952E+00 -0.2932313E+00
       1.100        0.850        0.000        0.000  3  0.8465341E+00 -0.2450855E+02  0.7702609E+00 -0.3511670E+00
       1.100        0.900        0.000        0.000  3  0.6041518E+00 -0.4798477E+02  0.4043758E+00 -0.4488648E+00
       1.100        0.950        0.000        0.000  3  0.7610581E+00 -0.1194007E+03 -0.3736145E+00 -0.6630397E+00
       1.100        1.000        0.000        0.000  3  0.4499268E+01 -0.1558240E+03 -0.4104647E+01 -0.1842631E+01
       1.100        1.050        0.000        0.000  3  0.5777764E+01  0.5931708E+01  0.5746829E+01  0.5970914E+00
       1.100        1.100        0.000        0.000  3  0.2602249E+01  0.0000000E+00  0.2602249E+01  0.0000000E+00
       1.150        0.250        0.000        0.000  3  0.6042595E+00  0.1797986E+03 -0.6042557E+00  0.2124292E-02
       1.150        0.300        0.000        0.000  3  0.2018973E+00 -0.1692896E+03 -0.1983800E+00 -0.3752155E-01
       1.150        0.350        0.000        0.000  3  0.1183497E+00 -0.2646736E+02  0.1059453E+00 -0.5274702E-01
       1.150        0.400        0.000        0.000  3  0.3427046E+00 -0.8132463E+01  0.3392583E+00 -0.4847974E-01
       1.150        0.450        0.000        0.000  3  0.5246021E+00 -0.3671790E+01  0.5235252E+00 -0.3359602E-01
       1.150        0.500        0.000        0.000  3  0.6721544E+00 -0.1593080E+01  0.6718946E+00 -0.1868651E-01
       1.150        0.550        0.000        0.000  3  0.7882187E+00 -0.9631076E+00  0.7881074E+00 -0.1324886E-01
       1.150        0.600        0.000        0.000  3  0.8695059E+00 -0.1424947E+01  0.8692371E+00 -0.2162241E-01
       1.150        0.650        0.000        0.000  3  0.9128011E+00 -0.2632872E+01  0.9118375E+00 -0.4193054E-01
       1.150        0.700        0.000        0.000  3  0.9185426E+00 -0.4397252E+01  0.9158388E+00 -0.7042576E-01
       1.150        0.750        0.000        0.000  3  0.8886650E+00 -0.6856931E+01  0.8823087E+00 -0.1060982E+00
       1.150        0.800        0.000        0.000  3  0.8226942E+00 -0.1062648E+02  0.8085852E+00 -0.1517094E+00
       1.150        0.850        0.000        0.000  3  0.7152438E+00 -0.1746395E+02  0.6822753E+00 -0.2146488E+00
       1.150        0.900        0.000        0.000  3  0.5606236E+00 -0.3417945E+02  0.4637939E+00 -0.3149509E+00
       1.150        0.950        0.000        0.000  3  0.5288005E+00 -0.9062741E+02 -0.5790451E-02 -0.5287688E+00
       1.150        1.000        0.000        0.000  3  0.2800432E+01 -0.1437728E+03 -0.2259053E+01 -0.1655024E+01
       1.150        1.050        0.000        0.000  3  0.3877386E+01  0.1344289E+02  0.3771154E+01  0.9013997E+00
       1.150        1.100        0.000        0.000  3  0.1842600E+01  0.6446529E+01  0.1830949E+01  0.2068796E+00
       1.150        1.150        0.000        0.000  3  0.1362932E+01  0.0000000E+00  0.1362932E+01  0.0000000E+00
       1.200        0.250        0.000        0.000  3  0.4294716E+00  0.1715339E+03 -0.4247918E+00  0.6322835E-01
       1.200        0.300        0.000        0.000  3  0.1419304E+00  0.1541216E+03 -0.1276979E+00  0.6194740E-01
       1.200        0.350        0.000        0.000  3  0.1227160E+00  0.3912910E+02  0.9519400E-01  0.7744238E-01
       1.200        0.400        0.000        0.000  3  0.2867320E+00  0.2140837E+02  0.2669482E+00  0.1046608E+00
       1.200        0.450        0.000        0.000  3  0.4265857E+00  0.1844163E+02  0.4046790E+00  0.1349454E+00
       1.200        0.500        0.000        0.000  3  0.5413748E+00  0.1694598E+02  0.5178683E+00  0.1577945E+00
       1.200        0.550        0.000        0.000  3  0.6292045E+00  0.1513732E+02  0.6073728E+00  0.1643062E+00
       1.200        0.600        0.000        0.000  3  0.6855734E+00  0.1278558E+02  0.6685746E+00  0.1517195E+00
       1.200        0.650        0.000        0.000  3  0.7089377E+00  0.1007078E+02  0.6980147E+00  0.1239682E+00
       1.200        0.700        0.000        0.000  3  0.7023933E+00  0.7071184E+01  0.6970509E+00  0.8646629E-01
       1.200        0.750        0.000        0.000  3  0.6703520E+00  0.3517634E+01  0.6690890E+00  0.4112994E-01
       1.200        0.800        0.000        0.000  3  0.6148104E+00 -0.1358732E+01  0.6146376E+00 -0.1457846E-01
       1.200        0.850        0.000        0.000  3  0.5339838E+00 -0.9516892E+01  0.5266345E+00 -0.8828802E-01
       1.200        0.900        0.000        0.000  3  0.4285328E+00 -0.2793504E+02  0.3785998E+00 -0.2007548E+00
       1.200        0.950        0.000        0.000  3  0.4354234E+00 -0.8189130E+02  0.6141708E-01 -0.4310701E+00
       1.200        1.000        0.000        0.000  3  0.2165666E+01 -0.1327728E+03 -0.1470687E+01 -0.1589713E+01
       1.200        1.050        0.000        0.000  3  0.2975832E+01  0.2284729E+02  0.2742357E+01  0.1155445E+01
       1.200        1.100        0.000        0.000  3  0.1446837E+01  0.1473418E+02  0.1399259E+01  0.3679811E+00
       1.200        1.150        0.000        0.000  3  0.1119313E+01  0.7634329E+01  0.1109392E+01  0.1487010E+00
       1.200        1.200        0.000        0.000  3  0.9973784E+00  0.0000000E+00  0.9973784E+00  0.0000000E+00
       1.250        0.250        0.000        0.000  3  0.2075233E+00  0.4775670E+02  0.1395138E+00  0.1536288E+00
       1.250        0.300        0.000        0.000  3  0.3089657E+00  0.4734600E+02  0.2093457E+00  0.2272315E+00
       1.250        0.350        0.000        0.000  3  0.4068087E+00  0.4959219E+02  0.2637030E+00  0.3097644E+00
       1.250        0.400        0.000        0.000  3  0.5005337E+00  0.5207183E+02  0.3076645E+00  0.3948120E+00
       1.250        0.450        0.000        0.000  3  0.5860071E+00  0.5356621E+02  0.3480258E+00  0.4714683E+00
       1.250        0.500        0.000        0.000  3  0.6524271E+00  0.5377181E+02  0.3855861E+00  0.5262931E+00
       1.250        0.550        0.000        0.000  3  0.6869203E+00  0.5304725E+02  0.4129463E+00  0.5489397E+00
       1.250        0.600        0.000        0.000  3  0.6825041E+00  0.5209773E+02  0.4192735E+00  0.5385365E+00
