      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.300        0.600        0.000        0.000  1  0.4423139E+02 -0.1481171E+03 -0.3755819E+02 -0.2336232E+02
       1.300        0.650        0.000        0.000  1  0.3951628E+02 -0.1460095E+03 -0.3276414E+02 -0.2209179E+02
       1.300        0.700        0.000        0.000  1  0.3427064E+02 -0.1428562E+03 -0.2731792E+02 -0.2069319E+02
       1.300        0.750        0.000        0.000  1  0.2900920E+02 -0.1375083E+03 -0.2139067E+02 -0.1959523E+02
       1.300        0.800        0.000        0.000  1  0.2473305E+02 -0.1270438E+03 -0.1489983E+02 -0.1974130E+02
       1.300        0.850        0.000        0.000  1  0.2370237E+02 -0.1065843E+03 -0.6765262E+01 -0.2271637E+02
       1.300        0.900        0.000        0.000  1  0.3174153E+02 -0.7847774E+02  0.6340327E+01 -0.3110185E+02
       1.300        0.950        0.000        0.000  1  0.6367107E+02 -0.5599541E+02  0.3560864E+02 -0.5278286E+02
       1.300        1.000        0.000        0.000  1  0.2484426E+03 -0.4300774E+02  0.1816765E+03 -0.1694620E+03
       1.300        1.050        0.000        0.000  1  0.2510118E+03  0.1536883E+03 -0.2250060E+03  0.1112619E+03
       1.300        1.100        0.000        0.000  1  0.1011871E+03  0.1619716E+03 -0.9621912E+02  0.3131631E+02
       1.300        1.150        0.000        0.000  1  0.6944456E+02  0.1710225E+03 -0.6859384E+02  0.1083663E+02
       1.300        1.200        0.000        0.000  1  0.5575880E+02  0.1793113E+03 -0.5575477E+02  0.6702318E+00
       1.300        1.250        0.000        0.000  1  0.4342938E+02 -0.1734584E+03 -0.4314663E+02 -0.4947687E+01
       1.300        1.300        0.000        0.000  1  0.1172470E+03 -0.1739259E+03 -0.1165887E+03 -0.1240633E+02
       1.350        0.250        0.000        0.000  1  0.8793040E+01 -0.1749844E+03 -0.8759371E+01 -0.7687516E+00
       1.350        0.300        0.000        0.000  1  0.9169189E+01 -0.1634894E+03 -0.8791117E+01 -0.2605820E+01
       1.350        0.350        0.000        0.000  1  0.9654987E+01 -0.1553139E+03 -0.8772617E+01 -0.4032366E+01
       1.350        0.400        0.000        0.000  1  0.1008249E+02 -0.1492149E+03 -0.8661797E+01 -0.5160419E+01
       1.350        0.450        0.000        0.000  1  0.1034378E+02 -0.1444456E+03 -0.8415322E+01 -0.6014655E+01
       1.350        0.500        0.000        0.000  1  0.1036724E+02 -0.1405644E+03 -0.8007025E+01 -0.6585375E+01
       1.350        0.550        0.000        0.000  1  0.1011839E+02 -0.1373836E+03 -0.7446156E+01 -0.6851027E+01
       1.350        0.600        0.000        0.000  1  0.9606494E+01 -0.1348534E+03 -0.6775412E+01 -0.6810178E+01
       1.350        0.650        0.000        0.000  1  0.8876498E+01 -0.1328985E+03 -0.6042254E+01 -0.6502567E+01
       1.350        0.700        0.000        0.000  1  0.7986049E+01 -0.1312957E+03 -0.5270361E+01 -0.6000023E+01
       1.350        0.750        0.000        0.000  1  0.6999588E+01 -0.1295160E+03 -0.4453794E+01 -0.5399810E+01
       1.350        0.800        0.000        0.000  1  0.5997231E+01 -0.1260609E+03 -0.3530241E+01 -0.4848111E+01
       1.350        0.850        0.000        0.000  1  0.5086400E+01 -0.1166246E+03 -0.2279434E+01 -0.4547048E+01
       1.350        0.900        0.000        0.000  1  0.4760259E+01 -0.9155422E+02 -0.1291122E+00 -0.4758507E+01
       1.350        0.950        0.000        0.000  1  0.7782782E+01 -0.5234116E+02  0.4754957E+01 -0.6161337E+01
       1.350        1.000        0.000        0.000  1  0.3302392E+02 -0.2902705E+02  0.2887581E+02 -0.1602395E+02
       1.350        1.050        0.000        0.000  1  0.3589920E+02  0.1688850E+03 -0.3522581E+02  0.6920599E+01
       1.350        1.100        0.000        0.000  1  0.1423509E+02  0.1753247E+03 -0.1418772E+02  0.1160275E+01
       1.350        1.150        0.000        0.000  1  0.8273393E+01 -0.1766755E+03 -0.8259470E+01 -0.4797767E+00
       1.350        1.200        0.000        0.000  1  0.3692003E+01 -0.1565033E+03 -0.3385874E+01 -0.1471988E+01
       1.350        1.250        0.000        0.000  1  0.7370701E+01 -0.2011029E+02  0.6921328E+01 -0.2534256E+01
       1.350        1.300        0.000        0.000  1  0.7050260E+02 -0.1759904E+03 -0.7033004E+02 -0.4929726E+01
       1.350        1.350        0.000        0.000  1  0.1858894E+02 -0.1737054E+03 -0.1847687E+02 -0.2038095E+01
       1.400        0.250        0.000        0.000  1  0.4822566E+01  0.1711544E+03 -0.4765207E+01  0.7415763E+00
       1.400        0.300        0.000        0.000  1  0.4924870E+01 -0.1658422E+03 -0.4775281E+01 -0.1204590E+01
       1.400        0.350        0.000        0.000  1  0.5528186E+01 -0.1504352E+03 -0.4808404E+01 -0.2727652E+01
       1.400        0.400        0.000        0.000  1  0.6228526E+01 -0.1406044E+03 -0.4813297E+01 -0.3953062E+01
       1.400        0.450        0.000        0.000  1  0.6820045E+01 -0.1339712E+03 -0.4735133E+01 -0.4908311E+01
       1.400        0.500        0.000        0.000  1  0.7187614E+01 -0.1291426E+03 -0.4537201E+01 -0.5574549E+01
       1.400        0.550        0.000        0.000  1  0.7267088E+01 -0.1255599E+03 -0.4226205E+01 -0.5911833E+01
       1.400        0.600        0.000        0.000  1  0.7048134E+01 -0.1231426E+03 -0.3853389E+01 -0.5901490E+01
       1.400        0.650        0.000        0.000  1  0.6572658E+01 -0.1219359E+03 -0.3476740E+01 -0.5577823E+01
       1.400        0.700        0.000        0.000  1  0.5904247E+01 -0.1218538E+03 -0.3115985E+01 -0.5015054E+01
       1.400        0.750        0.000        0.000  1  0.5095776E+01 -0.1225330E+03 -0.2740433E+01 -0.4296156E+01
       1.400        0.800        0.000        0.000  1  0.4169500E+01 -0.1229202E+03 -0.2266001E+01 -0.3499995E+01
       1.400        0.850        0.000        0.000  1  0.3080643E+01 -0.1195641E+03 -0.1519982E+01 -0.2679555E+01
       1.400        0.900        0.000        0.000  1  0.1815325E+01 -0.9474740E+02 -0.1502417E+00 -0.1809097E+01
       1.400        0.950        0.000        0.000  1  0.2971786E+01 -0.1273725E+02  0.2898655E+01 -0.6552207E+00
       1.400        1.000        0.000        0.000  1  0.1758899E+02  0.8724496E+01  0.1738547E+02  0.2667958E+01
       1.400        1.050        0.000        0.000  1  0.1962954E+02 -0.1582502E+03 -0.1823213E+02 -0.7273807E+01
       1.400        1.100        0.000        0.000  1  0.7091285E+01 -0.1501353E+03 -0.6149591E+01 -0.3531126E+01
       1.400        1.150        0.000        0.000  1  0.3631263E+01 -0.1201888E+03 -0.1825986E+01 -0.3138764E+01
       1.400        1.200        0.000        0.000  1  0.4528303E+01 -0.5341875E+02  0.2698698E+01 -0.3636284E+01
       1.400        1.250        0.000        0.000  1  0.1490008E+02 -0.2351776E+02  0.1366242E+02 -0.5945627E+01
       1.400        1.300        0.000        0.000  1  0.7229727E+02  0.1758107E+03 -0.7210410E+02  0.5281492E+01
       1.400        1.350        0.000        0.000  1  0.1430450E+02 -0.1752620E+03 -0.1425562E+02 -0.1181540E+01
       1.400        1.400        0.000        0.000  1  0.9653750E+01 -0.1657460E+03 -0.9356550E+01 -0.2376946E+01
       1.450        0.250        0.000        0.000  1  0.4070961E+01  0.1722048E+03 -0.4033343E+01  0.5521517E+00
       1.450        0.300        0.000        0.000  1  0.4407026E+01 -0.1607459E+03 -0.4160521E+01 -0.1453254E+01
       1.450        0.350        0.000        0.000  1  0.5353682E+01 -0.1451462E+03 -0.4393300E+01 -0.3059547E+01
       1.450        0.400        0.000        0.000  1  0.6396756E+01 -0.1365340E+03 -0.4642658E+01 -0.4400478E+01
       1.450        0.450        0.000        0.000  1  0.7307445E+01 -0.1311472E+03 -0.4808264E+01 -0.5502667E+01
       1.450        0.500        0.000        0.000  1  0.7942694E+01 -0.1272280E+03 -0.4805233E+01 -0.6324248E+01
       1.450        0.550        0.000        0.000  1  0.8196523E+01 -0.1242242E+03 -0.4609989E+01 -0.6777241E+01
       1.450        0.600        0.000        0.000  1  0.8028017E+01 -0.1222214E+03 -0.4280472E+01 -0.6791658E+01
       1.450        0.650        0.000        0.000  1  0.7482338E+01 -0.1214920E+03 -0.3908625E+01 -0.6380285E+01
       1.450        0.700        0.000        0.000  1  0.6654096E+01 -0.1221493E+03 -0.3540823E+01 -0.5633788E+01
       1.450        0.750        0.000        0.000  1  0.5624103E+01 -0.1239778E+03 -0.3143150E+01 -0.4663812E+01
       1.450        0.800        0.000        0.000  1  0.4407704E+01 -0.1262566E+03 -0.2606728E+01 -0.3554268E+01
       1.450        0.850        0.000        0.000  1  0.2897203E+01 -0.1271002E+03 -0.1747625E+01 -0.2310756E+01
       1.450        0.900        0.000        0.000  1  0.8140277E+00 -0.1089442E+03 -0.2642721E+00 -0.7699360E+00
       1.450        0.950        0.000        0.000  1  0.3212645E+01  0.3355733E+02  0.2677203E+01  0.1775857E+01
       1.450        1.000        0.000        0.000  1  0.1931309E+02  0.3810416E+02  0.1519728E+02  0.1191797E+02
       1.450        1.050        0.000        0.000  1  0.2022844E+02 -0.1286846E+03 -0.1264342E+02 -0.1579030E+02
       1.450        1.100        0.000        0.000  1  0.7832613E+01 -0.1110821E+03 -0.2817431E+01 -0.7308345E+01
       1.450        1.150        0.000        0.000  1  0.6885304E+01 -0.7842560E+02  0.1381469E+01 -0.6745291E+01
       1.450        1.200        0.000        0.000  1  0.1082730E+02 -0.5413415E+02  0.6343603E+01 -0.8774348E+01
       1.450        1.250        0.000        0.000  1  0.2573964E+02 -0.4179316E+02  0.1919033E+02 -0.1715401E+02
       1.450        1.300        0.000        0.000  1  0.9826071E+02  0.1540915E+03 -0.8838480E+02  0.4293360E+02
       1.450        1.350        0.000        0.000  1  0.1605301E+02  0.1671840E+03 -0.1565309E+02  0.3560885E+01
       1.450        1.400        0.000        0.000  1  0.1023764E+02 -0.1709525E+03 -0.1011027E+02 -0.1609903E+01
       1.450        1.450        0.000        0.000  1  0.1199208E+02 -0.1619747E+03 -0.1140351E+02 -0.3710797E+01
       1.500        0.250        0.000        0.000  1  0.1787198E+02  0.4526792E+02  0.1257817E+02  0.1269635E+02
       1.500        0.300        0.000        0.000  1  0.1584070E+02  0.3136050E+02  0.1352653E+02  0.8243834E+01
       1.500        0.350        0.000        0.000  1  0.1599325E+02  0.1903261E+02  0.1511895E+02  0.5215497E+01
       1.500        0.400        0.000        0.000  1  0.1735368E+02  0.1101164E+02  0.1703418E+02  0.3314698E+01
       1.500        0.450        0.000        0.000  1  0.1907690E+02  0.7306705E+01  0.1892199E+02  0.2426213E+01
       1.500        0.500        0.000        0.000  1  0.2050555E+02  0.6629143E+01  0.2036845E+02  0.2367210E+01
       1.500        0.550        0.000        0.000  1  0.2120496E+02  0.7545077E+01  0.2102137E+02  0.2784342E+01
       1.500        0.600        0.000        0.000  1  0.2102531E+02  0.8854748E+01  0.2077473E+02  0.3236428E+01
       1.500        0.650        0.000        0.000  1  0.2008676E+02  0.9809694E+01  0.1979307E+02  0.3422306E+01
       1.500        0.700        0.000        0.000  1  0.1862361E+02  0.1023322E+02  0.1832736E+02  0.3308582E+01
       1.500        0.750        0.000        0.000  1  0.1683265E+02  0.1043207E+02  0.1655441E+02  0.3047882E+01
       1.500        0.800        0.000        0.000  1  0.1486061E+02  0.1105320E+02  0.1458494E+02  0.2849082E+01
       1.500        0.850        0.000        0.000  1  0.1291533E+02  0.1323811E+02  0.1257213E+02  0.2957589E+01
       1.500        0.900        0.000        0.000  1  0.1151145E+02  0.1919483E+02  0.1087148E+02  0.3784752E+01
       1.500        0.950        0.000        0.000  1  0.1245328E+02  0.3179097E+02  0.1058499E+02  0.6560661E+01
       1.500        1.000        0.000        0.000  1  0.2994676E+02  0.4639578E+02  0.2065347E+02  0.2168508E+02
       1.500        1.050        0.000        0.000  1  0.1957080E+02 -0.1191536E+03 -0.9533959E+01 -0.1709152E+02
       1.500        1.100        0.000        0.000  1  0.1271452E+01  0.1610033E+03 -0.1202206E+01  0.4138739E+00
       1.500        1.150        0.000        0.000  1  0.1211348E+02  0.8169749E+02  0.1749181E+01  0.1198652E+02
       1.500        1.200        0.000        0.000  1  0.3097459E+02  0.8182592E+02  0.4404000E+01  0.3065991E+02
       1.500        1.250        0.000        0.000  1  0.8584396E+02  0.8449149E+02  0.8240459E+01  0.8544753E+02
       1.500        1.300        0.000        0.000  1  0.3549580E+03 -0.8377089E+02  0.3851453E+02 -0.3528623E+03
       1.500        1.350        0.000        0.000  1  0.5984928E+02 -0.7387553E+02  0.1662164E+02 -0.5749484E+02
       1.500        1.400        0.000        0.000  1  0.3501649E+02 -0.5347533E+02  0.2084072E+02 -0.2813928E+02
       1.500        1.450        0.000        0.000  1  0.2966331E+02 -0.3623320E+02  0.2392696E+02 -0.1753319E+02
       1.500        1.500        0.000        0.000  1  0.7789558E+02 -0.1681993E+02  0.7456313E+02 -0.2254023E+02
       0.250        0.250        0.000        0.000  2  0.8500882E-06  0.1528056E+01  0.8497859E-06  0.2266883E-07
       0.300        0.250        0.000        0.000  2  0.1353905E-05  0.1947731E+01  0.1353123E-05  0.4601623E-07
       0.300        0.300        0.000        0.000  2  0.2150799E-05  0.1975340E+01  0.2149521E-05  0.7413666E-07
       0.350        0.250        0.000        0.000  2  0.6174633E-06  0.3708975E+01  0.6161700E-06  0.3994285E-07
       0.350        0.300        0.000        0.000  2  0.1365104E-05  0.1730521E+01  0.1364481E-05  0.4122436E-07
       0.350        0.350        0.000        0.000  2  0.4843156E-06 -0.1259134E+00  0.4843145E-06 -0.1064333E-08
       0.400        0.250        0.000        0.000  2  0.5243738E-06  0.1098042E+02  0.5147738E-06  0.9987935E-07
       0.400        0.300        0.000        0.000  2  0.1296893E-05  0.5649711E+01  0.1290593E-05  0.1276744E-06
       0.400        0.350        0.000        0.000  2  0.3509759E-06  0.1099475E+02  0.3445336E-06  0.6693782E-07
       0.400        0.400        0.000        0.000  2  0.2151062E-06  0.3263289E+02  0.1811501E-06  0.1159969E-06
       0.450        0.250        0.000        0.000  2  0.1397199E-05  0.1438299E+02  0.1353406E-05  0.3470674E-06
       0.450        0.300        0.000        0.000  2  0.2238513E-05  0.9732362E+01  0.2206297E-05  0.3784120E-06
       0.450        0.350        0.000        0.000  2  0.1313292E-05  0.1253372E+02  0.1281994E-05  0.2850030E-06
       0.450        0.400        0.000        0.000  2  0.1267678E-05  0.1622072E+02  0.1217215E-05  0.3541110E-06
       0.450        0.450        0.000        0.000  2  0.2266170E-05  0.1668092E+02  0.2170805E-05  0.6504849E-06
       0.500        0.250        0.000        0.000  2  0.4971221E-06  0.3292680E+02  0.4172672E-06  0.2702192E-06
       0.500        0.300        0.000        0.000  2  0.1204282E-05  0.1701722E+02  0.1151555E-05  0.3524440E-06
       0.500        0.350        0.000        0.000  2  0.4587992E-06  0.1507517E+02  0.4430098E-06  0.1193273E-06
       0.500        0.400        0.000        0.000  2  0.3090839E-06  0.2975494E+02  0.2683331E-06  0.1533957E-06
       0.500        0.450        0.000        0.000  2  0.1363403E-05  0.2128534E+02  0.1270397E-05  0.4949327E-06
       0.500        0.500        0.000        0.000  2  0.4778818E-06  0.2779757E+02  0.4227346E-06  0.2228598E-06
       0.550        0.250        0.000        0.000  2  0.4727801E-06  0.7360381E+02  0.1334553E-06  0.4535534E-06
       0.550        0.300        0.000        0.000  2  0.1045621E-05  0.3372006E+02  0.8697056E-06  0.5804616E-06
       0.550        0.350        0.000        0.000  2  0.2980319E-06  0.3073170E+02  0.2561792E-06  0.1522998E-06
       0.550        0.400        0.000        0.000  2  0.2117356E-06  0.6583076E+02  0.8669161E-07  0.1931749E-06
       0.550        0.450        0.000        0.000  2  0.1175459E-05  0.3202122E+02  0.9966146E-06  0.6232674E-06
       0.550        0.500        0.000        0.000  2  0.3430688E-06  0.5458539E+02  0.1988046E-06  0.2795942E-06
       0.550        0.550        0.000        0.000  2  0.2623813E-06  0.7991750E+02  0.4593408E-07  0.2583293E-06
       0.600        0.250        0.000        0.000  2  0.6494597E-06  0.1516810E+03 -0.5717326E-06  0.3080904E-06
       0.600        0.300        0.000        0.000  2  0.5134769E-06  0.7387215E+02  0.1426344E-06  0.4932687E-06
       0.600        0.350        0.000        0.000  2  0.3159643E-06 -0.1418031E+03 -0.2483135E-06 -0.1953814E-06
       0.600        0.400        0.000        0.000  2  0.4392410E-06 -0.1492349E+03 -0.3774273E-06 -0.2246804E-06
       0.600        0.450        0.000        0.000  2  0.5208930E-06  0.3743184E+02  0.4136292E-06  0.3166077E-06
       0.600        0.500        0.000        0.000  2  0.3064177E-06 -0.1399096E+03 -0.2344185E-06 -0.1973315E-06
       0.600        0.550        0.000        0.000  2  0.4335947E-06 -0.1434434E+03 -0.3482932E-06 -0.2582562E-06
       0.600        0.600        0.000        0.000  2  0.1177259E-05 -0.1312479E+03 -0.7761882E-06 -0.8851394E-06
       0.650        0.250        0.000        0.000  2  0.9787993E-06  0.1232561E+03 -0.5367561E-06  0.8184992E-06
       0.650        0.300        0.000        0.000  2  0.1159783E-05  0.8484491E+02  0.1042087E-06  0.1155092E-05
       0.650        0.350        0.000        0.000  2  0.1004287E-06  0.1032410E+03 -0.2300295E-07  0.9775886E-07
       0.650        0.400        0.000        0.000  2  0.1534558E-06  0.1627782E+03 -0.1465758E-06  0.4543393E-07
